question_id,lane,answer_type,round,K,evidence_mode,coverage_incomplete,tickers,parse_rate,gold_scoreable,tu,au,eu,tu_mm,au_mm,eu_mm,tu_norm,au_norm,eu_norm,eu_tu_ratio,predicted,p_noncommit,p_noncommit_fundamental,p_noncommit_trading,p_sys,agent_entropy_fundamental,agent_entropy_trading,k_eff_fundamental,k_eff_trading,gold_prob,correct,brier,nll,agent_gold_prob_fundamental,agent_gold_prob_trading,model,gold_label,noncommit_is_gold,predicted_is_noncommit,prediction_commitment_cell,strict_correct,strict_error,lenient_correct,error_type,ticker1
F29,F,company_choice,1,10,oracle_evidence,True,QCOM|INTC,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,INTC,0.0,0.0,0.0,"{""QCOM"": 0.0, ""INTC"": 1.0, ""insufficient_data"": 0.0}",-0.0,-0.0,10,10,0.0,False,2.0,2.19722457733622,0.0,0.0,qwen3,QCOM,False,False,committed_gold__committed_pred,False,True,True,wrong_direction_commitment,QCOM
F3,F,graded_judgment,1,10,oracle_evidence,True,TSLA,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,insufficient_data,1.0,1.0,1.0,"{""higher"": 0.0, ""similar"": 0.0, ""lower"": 0.0, ""insufficient_data"": 1.0}",-0.0,-0.0,10,10,1.0,True,0.0,0.2876820724517809,1.0,1.0,qwen3,insufficient_data,True,True,noncommit_gold__noncommit_pred,True,False,True,correct,TSLA
F30,F,yes_no_mixed,1,10,oracle_evidence,True,META,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,mixed,1.0,1.0,1.0,"{""yes"": 0.0, ""no"": 0.0, ""mixed"": 1.0, ""insufficient_data"": 0.0}",-0.0,-0.0,10,10,1.0,True,0.0,0.2876820724517809,1.0,1.0,qwen3,mixed,True,True,noncommit_gold__noncommit_pred,True,False,True,correct,META
F31,F,company_choice,1,10,oracle_evidence,False,AMZN|WMT|COST,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,COST,0.0,0.0,0.0,"{""AMZN"": 0.0, ""WMT"": 0.0, ""COST"": 1.0, ""insufficient_data"": 0.0}",-0.0,-0.0,10,10,1.0,True,0.0,0.2876820724517809,1.0,1.0,qwen3,COST,False,False,committed_gold__committed_pred,True,False,True,correct,AMZN
F32,F,open_summary_with_canonical_claim,1,10,oracle_evidence,False,NVDA,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,mixed,1.0,1.0,1.0,"{""claim_true"": 0.0, ""claim_false"": 0.0, ""mixed"": 1.0}",-0.0,-0.0,10,10,0.0,False,2.0,2.19722457733622,0.0,0.0,qwen3,claim_true,False,True,committed_gold__noncommit_pred,False,True,False,hedge_collision,NVDA
F33,F,yes_no_mixed,1,10,oracle_evidence,True,TSLA,1.0,True,0.6931471805599453,0.0,0.6931471805599453,0.7181471805599453,0.0,0.7181471805599453,0.5,0.0,0.5,1.0,no,0.5,1.0,0.0,"{""yes"": 0.0, ""no"": 0.5, ""mixed"": 0.5, ""insufficient_data"": 0.0}",-0.0,-0.0,10,10,0.5,True,0.5,0.8754687373538999,0.0,1.0,qwen3,no,False,False,committed_gold__committed_pred,True,False,True,correct,TSLA
F34,F,graded_judgment,1,10,oracle_evidence,False,GOOGL,1.0,True,0.1985152433458726,0.1625414866957241,0.0359737566501484,0.2235152433458725,0.1875414866957241,0.0359737566501484,0.1431984785579781,0.1172488983973202,0.0259495801606577,0.1812140772861029,similar,0.05,0.1,0.0,"{""more_efficient"": 0.0, ""similar"": 0.95, ""less_efficient"": 0.0, ""insufficient_data"": 0.05}",0.3250829733914482,-0.0,10,10,0.0,False,1.905,2.4849066497880004,0.0,0.0,qwen3,more_efficient,False,False,committed_gold__committed_pred,False,True,False,wrong_direction_commitment,GOOGL
F35,F,open_summary_with_canonical_claim,1,10,oracle_evidence,False,AAPL,1.0,True,0.6881388137135884,0.1625414866957241,0.5255973270178643,0.7131388137135884,0.1875414866957241,0.5255973270178643,0.626370941606566,0.1479516371446922,0.4784193044618737,0.7637954966984672,claim_true,0.45,0.0,0.9,"{""claim_true"": 0.55, ""claim_false"": 0.0, ""mixed"": 0.45}",-0.0,0.3250829733914482,10,10,0.55,True,0.4049999999999999,0.7386095546367027,1.0,0.1,qwen3,claim_true,False,False,committed_gold__committed_pred,True,False,True,correct,AAPL
F36,F,yes_no_mixed,1,10,oracle_evidence,False,AMD,1.0,True,0.6931471805599453,0.0,0.6931471805599453,0.7181471805599453,0.0,0.7181471805599453,0.5,0.0,0.5,1.0,no,0.5,1.0,0.0,"{""yes"": 0.0, ""no"": 0.5, ""mixed"": 0.0, ""insufficient_data"": 0.5}",-0.0,-0.0,10,10,0.5,True,0.5,0.8754687373538999,0.0,1.0,qwen3,no,False,False,committed_gold__committed_pred,True,False,True,correct,AMD
F37,F,company_choice,1,10,oracle_evidence,False,NFLX|AAPL,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,AAPL,0.0,0.0,0.0,"{""NFLX"": 0.0, ""AAPL"": 1.0, ""insufficient_data"": 0.0}",-0.0,-0.0,10,10,1.0,True,0.0,0.251314428280906,1.0,1.0,qwen3,AAPL,False,False,committed_gold__committed_pred,True,False,True,correct,NFLX
F38,F,category_choice,1,10,oracle_evidence,True,,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,insufficient_data,1.0,1.0,1.0,"{""productive"": 0.0, ""aging"": 0.0, ""mixed"": 0.0, ""insufficient_data"": 1.0}",-0.0,-0.0,10,10,0.0,False,2.0,2.4849066497880004,0.0,0.0,qwen3,aging,False,True,committed_gold__noncommit_pred,False,True,False,hedge_collision,NONE
F39,F,graded_judgment,1,10,oracle_evidence,False,AVGO,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,moderate,0.0,0.0,0.0,"{""efficient"": 0.0, ""moderate"": 1.0, ""inefficient"": 0.0, ""insufficient_data"": 0.0}",-0.0,-0.0,10,10,1.0,True,0.0,0.2876820724517809,1.0,1.0,qwen3,moderate,False,False,committed_gold__committed_pred,True,False,True,correct,AVGO
F4,F,yes_no_mixed,1,10,oracle_evidence,True,NVDA,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,mixed,1.0,1.0,1.0,"{""yes"": 0.0, ""no"": 0.0, ""mixed"": 1.0, ""insufficient_data"": 0.0}",-0.0,-0.0,10,10,0.0,False,2.0,2.4849066497880004,0.0,0.0,qwen3,yes,False,True,committed_gold__noncommit_pred,False,True,False,hedge_collision,NVDA
F40,F,company_choice,1,10,oracle_evidence,False,NFLX|ROKU,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,NFLX,0.0,0.0,0.0,"{""NFLX"": 1.0, ""ROKU"": 0.0, ""insufficient_data"": 0.0}",-0.0,-0.0,10,10,0.0,False,2.0,2.19722457733622,0.0,0.0,qwen3,insufficient_data,True,False,noncommit_gold__committed_pred,False,True,True,overcommitment,NFLX
F41,F,screening_top1,1,10,oracle_evidence,False,KHC|CCEP|CSCO|TXN,1.0,True,0.5004024235381879,0.5004024235381879,0.0,0.5254024235381879,0.5504024235381879,0.0,0.3109175070825711,0.3109175070825711,0.0,0.0,CCEP,0.2,0.2,0.2,"{""KHC"": 0.0, ""CCEP"": 0.8, ""CSCO"": 0.0, ""TXN"": 0.0, ""none_clear"": 0.2}",0.5004024235381879,0.5004024235381879,10,10,0.0,False,1.6800000000000002,2.70805020110221,0.0,0.0,qwen3,KHC,False,False,committed_gold__committed_pred,False,True,True,wrong_direction_commitment,KHC
F42,F,yes_no_mixed,1,10,oracle_evidence,False,AAPL|MSFT,1.0,True,0.6881388137135884,0.1625414866957241,0.5255973270178643,0.7131388137135884,0.1875414866957241,0.5255973270178643,0.4963872269939041,0.1172488983973202,0.3791383285965838,0.7637954966984672,no,0.45,0.9,0.0,"{""yes"": 0.0, ""no"": 0.55, ""mixed"": 0.0, ""insufficient_data"": 0.45}",0.3250829733914482,-0.0,10,10,0.55,True,0.4049999999999999,0.7985076962177716,0.1,1.0,qwen3,no,False,False,committed_gold__committed_pred,True,False,True,correct,AAPL
F43,F,yes_no_mixed,1,10,oracle_evidence,True,AAPL,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,mixed,1.0,1.0,1.0,"{""yes"": 0.0, ""no"": 0.0, ""mixed"": 1.0, ""insufficient_data"": 0.0}",-0.0,-0.0,10,10,0.0,False,2.0,2.4849066497880004,0.0,0.0,qwen3,yes,False,True,committed_gold__noncommit_pred,False,True,False,hedge_collision,AAPL
F44,F,open_summary_with_canonical_claim,1,10,oracle_evidence,False,AMZN|META,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,claim_true,0.0,0.0,0.0,"{""claim_true"": 1.0, ""claim_false"": 0.0, ""mixed"": 0.0}",-0.0,-0.0,10,10,1.0,True,0.0,0.251314428280906,1.0,1.0,qwen3,claim_true,False,False,committed_gold__committed_pred,True,False,True,correct,AMZN
F45,F,category_choice,1,10,oracle_evidence,True,,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,similar,0.0,0.0,0.0,"{""high_dividends"": 0.0, ""high_buybacks"": 0.0, ""similar"": 1.0, ""insufficient_data"": 0.0}",-0.0,-0.0,10,10,0.0,False,2.0,2.4849066497880004,0.0,0.0,qwen3,high_buybacks,False,False,committed_gold__committed_pred,False,True,False,wrong_direction_commitment,NONE
F46,F,category_choice,1,10,oracle_evidence,True,,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,smart_allocation,0.0,0.0,0.0,"{""red_flag"": 0.0, ""smart_allocation"": 1.0, ""mixed"": 0.0, ""insufficient_data"": 0.0}",-0.0,-0.0,10,10,1.0,True,0.0,0.2876820724517809,1.0,1.0,qwen3,smart_allocation,False,False,committed_gold__committed_pred,True,False,True,correct,NONE
F47,F,premise_check,1,10,oracle_evidence,True,INTC,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,insufficient_data,1.0,1.0,1.0,"{""premise_false"": 0.0, ""premise_true_explained"": 0.0, ""insufficient_data"": 1.0}",-0.0,-0.0,10,10,0.0,False,2.0,2.19722457733622,0.0,0.0,qwen3,premise_false,False,True,committed_gold__noncommit_pred,False,True,False,hedge_collision,INTC
F49,F,yes_no_mixed,1,10,oracle_evidence,True,,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,insufficient_data,1.0,1.0,1.0,"{""yes"": 0.0, ""no"": 0.0, ""mixed"": 0.0, ""insufficient_data"": 1.0}",-0.0,-0.0,10,10,0.0,False,2.0,2.4849066497880004,0.0,0.0,qwen3,no,False,True,committed_gold__noncommit_pred,False,True,False,hedge_collision,NONE
F5,F,yes_no_mixed,1,10,oracle_evidence,True,AMZN,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,yes,0.0,0.0,0.0,"{""yes"": 1.0, ""no"": 0.0, ""mixed"": 0.0, ""insufficient_data"": 0.0}",-0.0,-0.0,10,10,1.0,True,0.0,0.2876820724517809,1.0,1.0,qwen3,yes,False,False,committed_gold__committed_pred,True,False,True,correct,AMZN
F50,F,screening_top1,1,10,oracle_evidence,True,APP|LRCX|KLAC|NVDA|AAPL,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,NVDA,0.0,0.0,0.0,"{""APP"": 0.0, ""LRCX"": 0.0, ""KLAC"": 0.0, ""NVDA"": 1.0, ""AAPL"": 0.0, ""none_clear"": 0.0}",-0.0,-0.0,10,10,0.0,False,2.0,2.890371757896165,0.0,0.0,qwen3,APP,False,False,committed_gold__committed_pred,False,True,False,wrong_direction_commitment,APP
F6,F,open_summary_with_canonical_claim,1,10,oracle_evidence,False,NVDA,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,mixed,1.0,1.0,1.0,"{""claim_true"": 0.0, ""claim_false"": 0.0, ""mixed"": 1.0}",-0.0,-0.0,10,10,1.0,True,0.0,0.251314428280906,1.0,1.0,qwen3,mixed,True,True,noncommit_gold__noncommit_pred,True,False,True,correct,NVDA
F7,F,yes_no_mixed,1,10,oracle_evidence,True,INTC,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,mixed,1.0,1.0,1.0,"{""yes"": 0.0, ""no"": 0.0, ""mixed"": 1.0, ""insufficient_data"": 0.0}",-0.0,-0.0,10,10,1.0,True,0.0,0.2876820724517809,1.0,1.0,qwen3,mixed,True,True,noncommit_gold__noncommit_pred,True,False,True,correct,INTC
F8,F,graded_judgment,1,10,oracle_evidence,True,NFLX,1.0,True,0.6931471805599453,0.0,0.6931471805599453,0.7181471805599453,0.0,0.7181471805599453,0.5,0.0,0.5,1.0,similar,0.5,1.0,0.0,"{""higher"": 0.0, ""similar"": 0.5, ""lower"": 0.0, ""insufficient_data"": 0.5}",-0.0,-0.0,10,10,0.0,False,1.5,2.4849066497880004,0.0,0.0,qwen3,higher,False,False,committed_gold__committed_pred,False,True,False,wrong_direction_commitment,NFLX
F9,F,yes_no_mixed,1,10,oracle_evidence,True,META,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,mixed,1.0,1.0,1.0,"{""yes"": 0.0, ""no"": 0.0, ""mixed"": 1.0, ""insufficient_data"": 0.0}",-0.0,-0.0,10,10,0.0,False,2.0,2.4849066497880004,0.0,0.0,qwen3,no,False,True,committed_gold__noncommit_pred,False,True,False,hedge_collision,META
FT1,FT,supportive_judgment,1,10,oracle_evidence,True,AAPL,1.0,True,0.6931471805599453,0.3250829733914482,0.3680642071684971,0.7181471805599453,0.3750829733914482,0.3430642071684971,0.5,0.2344977967946405,0.2655022032053594,0.5310044064107188,supportive,0.5,0.1,0.9,"{""supportive"": 0.5, ""unsupportive"": 0.0, ""conditional"": 0.5, ""insufficient_data"": 0.0}",0.3250829733914482,0.3250829733914482,10,10,0.5,False,0.5,0.8754687373538999,0.1,0.9,qwen3,conditional,True,False,noncommit_gold__committed_pred,False,True,True,overcommitment,AAPL
FT10,FT,supportive_judgment,1,10,oracle_evidence,True,QCOM,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,conditional,1.0,1.0,1.0,"{""supportive"": 0.0, ""unsupportive"": 0.0, ""conditional"": 1.0, ""insufficient_data"": 0.0}",-0.0,-0.0,10,10,0.0,False,2.0,2.4849066497880004,0.0,0.0,qwen3,supportive,False,True,committed_gold__noncommit_pred,False,True,False,hedge_collision,QCOM
FT11,FT,supportive_judgment,1,10,oracle_evidence,False,COST,1.0,True,0.6931471805599453,0.0,0.6931471805599453,0.7181471805599453,0.0,0.7181471805599453,0.5,0.0,0.5,1.0,unsupportive,0.5,1.0,0.0,"{""supportive"": 0.0, ""unsupportive"": 0.5, ""conditional"": 0.5, ""insufficient_data"": 0.0}",-0.0,-0.0,10,10,0.5,True,0.5,0.8754687373538999,0.0,1.0,qwen3,unsupportive,False,False,committed_gold__committed_pred,True,False,True,correct,COST
FT12,FT,yes_no_mixed,1,10,oracle_evidence,False,AMD,1.0,True,0.1985152433458726,0.1625414866957241,0.0359737566501484,0.2235152433458725,0.1875414866957241,0.0359737566501484,0.1431984785579781,0.1172488983973202,0.0259495801606577,0.1812140772861029,yes,0.05,0.0,0.1,"{""yes"": 0.95, ""no"": 0.0, ""mixed"": 0.05, ""insufficient_data"": 0.0}",-0.0,0.3250829733914482,10,10,0.95,True,0.005,0.3331444465285382,1.0,0.9,qwen3,yes,False,False,committed_gold__committed_pred,True,False,True,correct,AMD
FT13,FT,supportive_judgment,1,10,oracle_evidence,True,,1.0,True,0.5623351446188083,0.3465735902799726,0.2157615543388356,0.5873351446188083,0.3715735902799726,0.2157615543388356,0.4056390622295664,0.25,0.1556390622295664,0.3836885465963443,conditional,1.0,1.0,1.0,"{""supportive"": 0.0, ""unsupportive"": 0.0, ""conditional"": 0.75, ""insufficient_data"": 0.25}",0.6931471805599453,-0.0,10,10,0.0,False,1.625,2.4849066497880004,0.0,0.0,qwen3,unsupportive,False,True,committed_gold__noncommit_pred,False,True,False,hedge_collision,NONE
FT14,FT,category_choice,1,10,oracle_evidence,False,AVGO,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,take_profits,0.0,0.0,0.0,"{""sustainable"": 0.0, ""take_profits"": 1.0, ""mixed"": 0.0, ""insufficient_data"": 0.0}",-0.0,-0.0,10,10,1.0,True,0.0,0.2876820724517809,1.0,1.0,qwen3,take_profits,False,False,committed_gold__committed_pred,True,False,True,correct,AVGO
FT15,FT,category_choice,1,10,oracle_evidence,True,,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,mixed,1.0,1.0,1.0,"{""value_trap"": 0.0, ""genuine_opportunity"": 0.0, ""mixed"": 1.0, ""insufficient_data"": 0.0}",-0.0,-0.0,10,10,0.0,False,2.0,2.4849066497880004,0.0,0.0,qwen3,value_trap,False,True,committed_gold__noncommit_pred,False,True,False,hedge_collision,NONE
FT16,FT,supportive_judgment,1,10,oracle_evidence,True,,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,conditional,1.0,1.0,1.0,"{""supportive"": 0.0, ""unsupportive"": 0.0, ""conditional"": 1.0, ""insufficient_data"": 0.0}",-0.0,-0.0,10,10,0.0,False,2.0,2.4849066497880004,0.0,0.0,qwen3,unsupportive,False,True,committed_gold__noncommit_pred,False,True,False,hedge_collision,NONE
FT17,FT,yes_no_mixed,1,10,oracle_evidence,True,INTC,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,mixed,1.0,1.0,1.0,"{""yes"": 0.0, ""no"": 0.0, ""mixed"": 1.0, ""insufficient_data"": 0.0}",-0.0,-0.0,10,10,1.0,True,0.0,0.2876820724517809,1.0,1.0,qwen3,mixed,True,True,noncommit_gold__noncommit_pred,True,False,True,correct,INTC
FT18,FT,supportive_judgment,1,10,oracle_evidence,True,,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,conditional,1.0,1.0,1.0,"{""supportive"": 0.0, ""unsupportive"": 0.0, ""conditional"": 1.0, ""insufficient_data"": 0.0}",-0.0,-0.0,10,10,0.0,False,2.0,2.4849066497880004,0.0,0.0,qwen3,supportive,False,True,committed_gold__noncommit_pred,False,True,False,hedge_collision,NONE
FT19,FT,supportive_judgment,1,10,oracle_evidence,True,,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,conditional,1.0,1.0,1.0,"{""supportive"": 0.0, ""unsupportive"": 0.0, ""conditional"": 1.0, ""insufficient_data"": 0.0}",-0.0,-0.0,10,10,0.0,False,2.0,2.4849066497880004,0.0,0.0,qwen3,insufficient_data,True,True,noncommit_gold__noncommit_pred,False,True,False,wrong_noncommit_type,NONE
FT2,FT,supportive_judgment,1,10,oracle_evidence,False,TSLA,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,conditional,1.0,1.0,1.0,"{""supportive"": 0.0, ""unsupportive"": 0.0, ""conditional"": 1.0, ""insufficient_data"": 0.0}",-0.0,-0.0,10,10,0.0,False,2.0,2.4849066497880004,0.0,0.0,qwen3,unsupportive,False,True,committed_gold__noncommit_pred,False,True,False,hedge_collision,TSLA
FT20,FT,yes_no_mixed,1,10,oracle_evidence,False,AAPL,1.0,True,0.6931471805599453,0.0,0.6931471805599453,0.7181471805599453,0.0,0.7181471805599453,0.5,0.0,0.5,1.0,no,0.5,1.0,0.0,"{""yes"": 0.0, ""no"": 0.5, ""mixed"": 0.5, ""insufficient_data"": 0.0}",-0.0,-0.0,10,10,0.5,True,0.5,0.8754687373538999,0.0,1.0,qwen3,no,False,False,committed_gold__committed_pred,True,False,True,correct,AAPL
FT21,FT,category_choice,1,10,oracle_evidence,True,,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,insufficient_data,1.0,1.0,1.0,"{""buy_now"": 0.0, ""wait"": 0.0, ""insufficient_data"": 1.0}",-0.0,-0.0,10,10,0.0,False,2.0,2.19722457733622,0.0,0.0,qwen3,wait,False,True,committed_gold__noncommit_pred,False,True,False,hedge_collision,NONE
FT22,FT,yes_no_mixed,1,10,oracle_evidence,False,MU,1.0,True,0.6931471805599453,0.0,0.6931471805599453,0.7181471805599453,0.0,0.7181471805599453,0.5,0.0,0.5,1.0,yes,0.5,1.0,0.0,"{""yes"": 0.5, ""no"": 0.0, ""mixed"": 0.5, ""insufficient_data"": 0.0}",-0.0,-0.0,10,10,0.5,False,0.5,0.8754687373538999,1.0,0.0,qwen3,mixed,True,False,noncommit_gold__committed_pred,False,True,False,overcommitment,MU
FT23,FT,category_choice,1,10,oracle_evidence,True,,1.0,True,0.6931471805599453,0.0,0.6931471805599453,0.7181471805599453,0.0,0.7181471805599453,0.5,0.0,0.5,1.0,hold,0.5,1.0,0.0,"{""sell"": 0.0, ""hold"": 0.5, ""conditional"": 0.0, ""insufficient_data"": 0.5}",-0.0,-0.0,10,10,0.0,False,1.5,2.4849066497880004,0.0,0.0,qwen3,conditional,True,False,noncommit_gold__committed_pred,False,True,False,overcommitment,NONE
FT24,FT,yes_no_mixed,1,10,oracle_evidence,True,,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,mixed,1.0,1.0,1.0,"{""yes"": 0.0, ""no"": 0.0, ""mixed"": 1.0, ""insufficient_data"": 0.0}",-0.0,-0.0,10,10,0.0,False,2.0,2.4849066497880004,0.0,0.0,qwen3,yes,False,True,committed_gold__noncommit_pred,False,True,False,hedge_collision,NONE
FT25,FT,supportive_judgment,1,10,oracle_evidence,False,NFLX,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,conditional,1.0,1.0,1.0,"{""supportive"": 0.0, ""unsupportive"": 0.0, ""conditional"": 1.0, ""insufficient_data"": 0.0}",-0.0,-0.0,10,10,1.0,True,0.0,0.2876820724517809,1.0,1.0,qwen3,conditional,True,True,noncommit_gold__noncommit_pred,True,False,True,correct,NFLX
FT26,FT,yes_no_mixed,1,10,oracle_evidence,True,NVDA,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,mixed,1.0,1.0,1.0,"{""yes"": 0.0, ""no"": 0.0, ""mixed"": 1.0, ""insufficient_data"": 0.0}",-0.0,-0.0,10,10,0.0,False,2.0,2.4849066497880004,0.0,0.0,qwen3,yes,False,True,committed_gold__noncommit_pred,False,True,False,hedge_collision,NVDA
FT27,FT,category_choice,1,10,oracle_evidence,False,NVDA,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,diverged,0.0,0.0,0.0,"{""aligned"": 0.0, ""diverged"": 1.0, ""mixed"": 0.0, ""insufficient_data"": 0.0}",-0.0,-0.0,10,10,0.0,False,2.0,2.4849066497880004,0.0,0.0,qwen3,aligned,False,False,committed_gold__committed_pred,False,True,False,wrong_direction_commitment,NVDA
FT28,FT,yes_no_mixed,1,10,oracle_evidence,True,TSLA,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,mixed,1.0,1.0,1.0,"{""yes"": 0.0, ""no"": 0.0, ""mixed"": 1.0, ""insufficient_data"": 0.0}",-0.0,-0.0,10,10,0.0,False,2.0,2.4849066497880004,0.0,0.0,qwen3,no,False,True,committed_gold__noncommit_pred,False,True,False,hedge_collision,TSLA
FT29,FT,yes_no_mixed,1,10,oracle_evidence,False,TSLA,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,no,0.0,0.0,0.0,"{""yes"": 0.0, ""no"": 1.0, ""mixed"": 0.0, ""insufficient_data"": 0.0}",-0.0,-0.0,10,10,0.0,False,2.0,2.4849066497880004,0.0,0.0,qwen3,yes,False,False,committed_gold__committed_pred,False,True,False,wrong_direction_commitment,TSLA
FT3,FT,yes_no_mixed,1,10,oracle_evidence,True,MSFT,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,no,0.0,0.0,0.0,"{""yes"": 0.0, ""no"": 1.0, ""mixed"": 0.0, ""insufficient_data"": 0.0}",-0.0,-0.0,10,10,1.0,True,0.0,0.2876820724517809,1.0,1.0,qwen3,no,False,False,committed_gold__committed_pred,True,False,True,correct,MSFT
FT30,FT,yes_no_mixed,1,10,oracle_evidence,True,META,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,mixed,1.0,1.0,1.0,"{""yes"": 0.0, ""no"": 0.0, ""mixed"": 1.0, ""insufficient_data"": 0.0}",-0.0,-0.0,10,10,1.0,True,0.0,0.2876820724517809,1.0,1.0,qwen3,mixed,True,True,noncommit_gold__noncommit_pred,True,False,True,correct,META
FT31,FT,supportive_judgment,1,10,oracle_evidence,False,META,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,conditional,1.0,1.0,1.0,"{""supportive"": 0.0, ""unsupportive"": 0.0, ""conditional"": 1.0, ""insufficient_data"": 0.0}",-0.0,-0.0,10,10,1.0,True,0.0,0.2876820724517809,1.0,1.0,qwen3,conditional,True,True,noncommit_gold__noncommit_pred,True,False,True,correct,META
FT32,FT,category_choice,1,10,oracle_evidence,False,AAPL,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,attractive_stability,0.0,0.0,0.0,"{""attractive_stability"": 1.0, ""underperformance_ahead"": 0.0, ""mixed"": 0.0, ""insufficient_data"": 0.0}",-0.0,-0.0,10,10,0.0,False,2.0,2.4849066497880004,0.0,0.0,qwen3,underperformance_ahead,False,False,committed_gold__committed_pred,False,True,False,wrong_direction_commitment,AAPL
FT33,FT,category_choice,1,10,oracle_evidence,True,AAPL,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,mixed,1.0,1.0,1.0,"{""buying_opportunity"": 0.0, ""structural_challenges"": 0.0, ""mixed"": 1.0, ""insufficient_data"": 0.0}",-0.0,-0.0,10,10,0.0,False,2.0,2.4849066497880004,0.0,0.0,qwen3,buying_opportunity,False,True,committed_gold__noncommit_pred,False,True,False,hedge_collision,AAPL
FT34,FT,open_summary_with_canonical_claim,1,10,oracle_evidence,True,MSFT,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,mixed,1.0,1.0,1.0,"{""claim_true"": 0.0, ""claim_false"": 0.0, ""mixed"": 1.0}",-0.0,-0.0,10,10,0.0,False,2.0,2.19722457733622,0.0,0.0,qwen3,claim_true,False,True,committed_gold__noncommit_pred,False,True,False,hedge_collision,MSFT
